id	output
{"address":"0x8F0e869C9b7433DA5e1E8E9cb46dAEc509dc5067","chainId":56}	{"name": "LION", "symbol": "LION", "decimals": 18}
{"address":"0x4920206d324228905c54493e914C05e06F0112C3","chainId":56}	{"name": "PEPEAIINU", "symbol": "PAIN", "decimals": 18}
{"address":"0x0E7cB43A58A56949E6779c42868c607D927d8Ac1","chainId":56}	{"name": "RealMoneyMakingArt", "symbol": "RMMA", "decimals": 18}
{"address":"0xcDd9d61858A782258e8b25B5cBcE3310666c5e39","chainId":56}	{"name": "$SDLW", "symbol": "$SDLW", "decimals": 18}
{"address":"0x9E0B515C974230379137502294fcb2A72920E09D","chainId":56}	{"name": "TEST game token", "symbol": "TEST", "decimals": 2}
{"address":"0x0034719300501B06E10Ebb1D07ea5967301F0941","chainId":56}	{"name": "Governance xAlgo", "symbol": "xALGO", "decimals": 6}
{"address":"0x0Ad1185ED443C1eF997CEF98d159d8CA302b333e","chainId":56}	{"name": "Dogetti", "symbol": "$DETI", "decimals": 18}
{"address":"0x88C2e6e0De768E1e4CE53e566D83294935c5d785","chainId":56}	{"name": "ADDSOURCE", "symbol": "ADS", "decimals": 18}
{"address":"0xE162DBc3b938e593f5a34ae2227CCC9Bb72AB26b","chainId":56}	{"name": "Jacky Token", "symbol": "JKT", "decimals": 18}
{"address":"0x7d0Bed8337b8B191c6C9bd04e42136FD31b8DfD3","chainId":56}	{"name": "OpenAI VENA", "symbol": "VENA", "decimals": 18}
{"address":"0x7Ca6b4b7D21757dEA067dA85EAF35b045353565A","chainId":56}	{"name": "Banshi", "symbol": "banshi", "decimals": 18}
{"address":"0xF19393653c67fC7C44d28d00Aa260A39c343Fe58","chainId":56}	{"name": "YUSDT", "symbol": "YUSDT", "decimals": 18}
{"address":"0x01e480ba931eBC27dc87aEc95b974C08864fc796","chainId":56}	{"name": "GAMMA0", "symbol": "Γ0", "decimals": 18}
{"address":"0x2ec9898da4621Faa61981dDEE71A6f851F733fF0","chainId":56}	{"name": "XToken", "symbol": "XToken", "decimals": 18}
{"address":"0xa4aa33600EF072E528894C8174Aa72faf2Ac5371","chainId":56}	{"name": "THE ASL COIN", "symbol": "ASL", "decimals": 18}
{"address":"0x5c3BD4BcbFd17A99712dE972307993a89834d460","chainId":56}	{"name": "BTC", "symbol": "BTC", "decimals": 18}
{"address":"0xE8CfC705C9D20E6D3030FFF84817D5D743a15b97","chainId":56}	{"name": "Draw lot coin", "symbol": "DRW", "decimals": 9}
{"address":"0x88e66CF63424353948F49fD744413c803C236F28","chainId":56}	{"name": "PEPE SUI", "symbol": "PEPE.sui", "decimals": 18}
{"address":"0x96d8FB800200c8eF8cE268afE3DAB52f891498eB","chainId":56}	{"name": "Blueprint Token", "symbol": "BPT", "decimals": 18}
{"address":"0x182dF223abBFcd4614d19a2fc2228b6Da986A4B3","chainId":56}	{"name": "Cerebria", "symbol": "CERB", "decimals": 18}
{"address":"0xBDc0bDfE48D101D4c94B24E92D83e8ff2B2fff85","chainId":56}	{"name": "SHIELD", "symbol": "SHD", "decimals": 18}
{"address":"0x9f283d87623AAc09af340e139aE2384B80bA38b1","chainId":56}	{"name": "SARKAR MISHRA", "symbol": "SM", "decimals": 18}
{"address":"0x6FA0e475a9Fe826cb001cB8D84390d6e0f546896","chainId":56}	{"name": "GLOBALSHARE", "symbol": "GLSE", "decimals": 18}
{"address":"0x79114cC342a4c2a82cE6Cc649992e26511b4D95D","chainId":56}	{"name": "Bitsniper", "symbol": "Bullet", "decimals": 18}
{"address":"0x489580eB70a50515296eF31E8179fF3e77E24965","chainId":56}	{"name": "DappRadar", "symbol": "RADAR", "decimals": 18}
{"address":"0x684644b536AF586970A815EB24412BBD7b9D659F","chainId":56}	{"name": "Durablecoin", "symbol": "DUB", "decimals": 18}
{"address":"0xC70601a39dD057B3aB66e9aD4961395C9728219b","chainId":56}	{"name": "MotoTouringDay", "symbol": "MTD", "decimals": 18}
{"address":"0xFA2B9596491a56f2B19d3eF59dB199315F6A57b7","chainId":56}	{"name": "A SEGGEDBE", "symbol": "LOFASZ", "decimals": 9}
{"address":"0xD721534A099BC9C35988e515793F08f80ae38636","chainId":56}	{"name": "Pepe 2.0", "symbol": "PEPE2.0", "decimals": 18}
{"address":"0x5322ebEa4237Cf52c856e00f1E5d65ca70B8192F","chainId":56}	{"name": "KRABS", "symbol": "KRABS", "decimals": 18}
{"address":"0x27Fdd70bd7C2EC1be25fd8d8c23EadC4116656A8","chainId":56}	{"name": "l_test1", "symbol": "l_test1", "decimals": 18}
{"address":"0x9Cd45D91B2Ee462857260C2144B4dA404206404E","chainId":56}	{"name": "A_test1 Token", "symbol": "A_test1", "decimals": 18}
{"address":"0xadF9b2288213c292e3A11436F3Da1BCF8d70F4D0","chainId":56}	{"name": "V_test1 Token", "symbol": "V_test1", "decimals": 18}
{"address":"0x90Ca6A9749165aeBd748588DBF981a718Ac9b747","chainId":56}	{"name": "Maliao", "symbol": "Mla", "decimals": 18}
{"address":"0xc86fa939d06b89Eae2A85705E5545a7E59b31258","chainId":56}	{"name": "Berc2.0", "symbol": "Berc2.0", "decimals": 18}
{"address":"0xE13d6971Ccb8087D506c395EcA472c0471e9768F","chainId":56}	{"name": "SIMPSON v2", "symbol": "SIMPSON v2", "decimals": 18}
{"address":"0x3048484c2B606068250b788E363544CADd194cE8","chainId":56}	{"name": "SKALA NETWORK", "symbol": "SKALA", "decimals": 18}
{"address":"0x60c392724149E083f6Adde98d2340A6b794D4d3e","chainId":56}	{"name": "CatAI", "symbol": "CATAI", "decimals": 18}
{"address":"0x8B7A35FC7AdBa40142d3376467dBcEf9F0241cd8","chainId":56}	{"name": "IRBY", "symbol": "IRBY", "decimals": 18}
{"address":"0xce8bcEbAB15D42AdbDf33aF48095421752c1c5Ed","chainId":56}	{"name": "A_test2 Token", "symbol": "A_test2", "decimals": 18}
{"address":"0x32EE810AB72519613d85759B31011792514057E6","chainId":56}	{"name": "V_test2 Token", "symbol": "V_test2", "decimals": 18}
{"address":"0xCd4C2aA16E47427FF8f9C49282680899ecfb9547","chainId":56}	{"name": "snakewar", "symbol": "SNAKE WAR", "decimals": 18}
{"address":"0xe38EF031f3347b11c0BEB2AA047d5E18c215AEaC","chainId":56}	{"name": "CannaToHelp", "symbol": "CTH", "decimals": 18}
{"address":"0x36CC190E338aEdCa03739B71c7254b3661aC42b9","chainId":56}	{"name": "AI Pepe", "symbol": "AIPEPE", "decimals": 18}
{"address":"0x4F3d8FDE4410B0bcb08050738876d9BFD57536AA","chainId":56}	{"name": "Hall of Heroes", "symbol": "HEROES", "decimals": 18}
{"address":"0xa6BB9335A907c4841757471bdCD0560cDa1fE305","chainId":56}	{"name": "ROBOWARS", "symbol": "ROBOWARS", "decimals": 18}
{"address":"0x301A8063065aa540414F2C05be151f4A3852f023","chainId":56}	{"name": "Monster Grws", "symbol": "MGWS", "decimals": 18}
{"address":"0x0D958B8C16A9920e626B19b4e9F52FC5301250c2","chainId":56}	{"name": "AHMSeven", "symbol": "AHMS", "decimals": 18}
{"address":"0xF9A7c829fDe7184E34Cf298466422039590AB358","chainId":56}	{"name": "PEPE3.0", "symbol": "PEPE3.0", "decimals": 11}
{"address":"0x3e759488f80090aA30575d02498Fed5cDaCFC1b7","chainId":56}	{"name": "Black Rock Token", "symbol": "BRT", "decimals": 8}
{"address":"0x4e26cdC60b2AC6016e1676e09FB4Ff695019312f","chainId":56}	{"name": "KKRGOLD", "symbol": "KKR", "decimals": 18}
{"address":"0x760392d33216fc76E5c743EdF159aB8496aAE1BF","chainId":56}	{"name": "Creepy Crevette Token", "symbol": "CCT", "decimals": 18}
{"address":"0xD5DE17c03CB8706f6a32AF736BeB8cD45050db67","chainId":56}	{"name": "Zip Pepe", "symbol": "$pepezip", "decimals": 18}
{"address":"0x4d2D91Eaa3C76B055e6ce80a89ADd8902A136aF7","chainId":56}	{"name": "ZONK INU", "symbol": "ZONK", "decimals": 18}
{"address":"0x129b79145c0A04C3740D8C38Dce3F915c08941Ae","chainId":56}	{"name": "SHIB3.0", "symbol": "SHIB3.0", "decimals": 18}
{"address":"0xbE888147935266c278919281f25d5e103C6f091f","chainId":56}	{"name": "31iger", "symbol": "31IGER", "decimals": 18}
{"address":"0xECBA79D932F933bB8e306Fa19C4a9Dfa9c9dFf97","chainId":56}	{"name": "Fndk Token", "symbol": "FNDK", "decimals": 18}
{"address":"0x3d6545b08693daE087E957cb1180ee38B9e3c25E","chainId":56}	{"name": "Ethereum Classic", "symbol": "ETC", "decimals": 18}
{"address":"0xdb5ee2A3D48F17A81BdcF513d6988Ed430bBe7Ab","chainId":56}	{"name": "MHAPPY", "symbol": "MHAPPY", "decimals": 8}
{"address":"0x9C22A71b2a112205F9D1540778e41076eaeba56D","chainId":56}	{"name": "TrustClub", "symbol": "TCB", "decimals": 10}
{"address":"0xBeC893b143503410613A1A1EF64B7e04633cB79C","chainId":56}	{"name": "VotEtoNihyaSebe", "symbol": "VENS", "decimals": 18}
{"address":"0xAbEE31BCA7b1AEe4dd6e2a6B62B81eA6A5140589","chainId":56}	{"name": "BullswapX Coin", "symbol": "BSX", "decimals": 18}
{"address":"0x02B0aEadF7C56484Dd9D0C3e4f6B4aE003040833","chainId":56}	{"name": "BITCOIN 3.0", "symbol": "BTC3.0", "decimals": 10}
{"address":"0xaB464b7a449Db1D519476211e80B94bBBe328Bf3","chainId":56}	{"name": "LuminaCoin", "symbol": "LNA", "decimals": 18}
{"address":"0x47aa0f8546e6BEDf91ff5357577D3AA87c50EDa1","chainId":56}	{"name": "Zero", "symbol": "ZERO", "decimals": 18}
{"address":"0xb8167C0E58f4Ca0Ec7a6D967a8d138F05b3A981F","chainId":56}	{"name": "Jencoin", "symbol": "JEN", "decimals": 18}
{"address":"0x9c79fE27F1422D9E626F5020EbC915e26ee22970","chainId":56}	{"name": "Nothing Token", "symbol": "NOT", "decimals": 5}
{"address":"0x63565ca93B92EBa253b4eA6a7EBBDF87e0140C2c","chainId":56}	{"name": "The Heist Game", "symbol": "HEIST", "decimals": 18}
{"address":"0xb2eC8ac6AA73ac5ffCD0643887b24278315E72e7","chainId":56}	{"name": "Denetor", "symbol": "DENET", "decimals": 18}
{"address":"0x7eFE931A235760395415Dc9043258b8fB5105d1E","chainId":56}	{"name": "Open Campus", "symbol": "EDU", "decimals": 18}
{"address":"0x2665E3548E0A07b648eF2DB27A8AA1e67384E78a","chainId":56}	{"name": "Dog Coin", "symbol": "DogCoin", "decimals": 18}
{"address":"0x83ddb80F9Ee24d1cc09e02f08A24E0666F26A0D2","chainId":56}	{"name": "TrumpClassic", "symbol": "Trump Classic", "decimals": 18}
{"address":"0x70ad603AE3910304098323f903870c080436E8C5","chainId":56}	{"name": "yesgo", "symbol": "YESGO", "decimals": 18}
{"address":"0x59245706ED132D594ec78A504a60e6916688A109","chainId":56}	{"name": "DeMarket", "symbol": "DMA", "decimals": 18}
{"address":"0x905C33f041F14E6556d2CEe1C86b259EcCef22c2","chainId":56}	{"name": "MONOKI", "symbol": "MNK", "decimals": 18}
{"address":"0xEAE0f441870E58008a8B1828b355e2DB71f0f28a","chainId":56}	{"name": "Namaste", "symbol": "NMST", "decimals": 18}
{"address":"0xBE93Be05079abA29CD965ebdb0d9c611CAc3C813","chainId":56}	{"name": "GUAVA", "symbol": "GAV", "decimals": 18}
{"address":"0x9dbFFEB8CeAf75808E275867379A5BE112E32d45","chainId":56}	{"name": "NPT", "symbol": "NPT", "decimals": 18}
{"address":"0xBDa093C16347b5B106bC5BF9aFd0DdEef85eA60C","chainId":56}	{"name": "PARADIGM TOKEN", "symbol": "PARAD", "decimals": 18}
{"address":"0x7a4CDF532bE7e65CD776c987013727a47fB199E7","chainId":56}	{"name": "A BITCOIN GOLD COIN", "symbol": "ABG", "decimals": 8}
{"address":"0x5f588EfAf8eB57e3837486e834fC5a4E07768D98","chainId":56}	{"name": "Binance Wrapped MVL", "symbol": "bMVL", "decimals": 18}
{"address":"0xED589bE9681Ed2555fB86BeCd4D95255F2940962","chainId":56}	{"name": "MuskyDoge", "symbol": "MKD", "decimals": 9}
{"address":"0x9D5b084E167Dccb34F3D8074b7F7e2F6fBB2501c","chainId":56}	{"name": "OSL AI", "symbol": "OSLAI", "decimals": 9}
{"address":"0x0Ef2e7602adD1733Bfdb17aC3094d0421B502cA3","chainId":56}	{"name": "eCash", "symbol": "XEC", "decimals": 18}
{"address":"0x46AbEd6EE72a58789cCC9fFB631C2b30b7bF2F8D","chainId":56}	{"name": "BIG SHIBA INU", "symbol": "BSI", "decimals": 18}
{"address":"0x16dBE5A6626402a04d6f4F6fadc2826780409f39","chainId":56}	{"name": "Liko Protocol", "symbol": "LIKO", "decimals": 18}
{"address":"0x0cb9aB61CA92E5c0c701bdfE0d9Ca7082621ab36","chainId":56}	{"name": "pentagon", "symbol": "PNT", "decimals": 18}
{"address":"0x241c54ac6CA1FB185E3B80d8C36E39cAca1ef754","chainId":56}	{"name": "Dog2Elon", "symbol": "D2N", "decimals": 18}
{"address":"0xcDfdE75F7D32dBd5F934e419dA093B9756d10b07","chainId":56}	{"name": "SEMSAMI", "symbol": "SESA", "decimals": 18}
{"address":"0xec2c88f3f884b6D1c941E8c6e7c1C23f0b48968A","chainId":56}	{"name": "EpiiToken", "symbol": "EPT", "decimals": 18}
{"address":"0x5E0305237f6b42A8e882E7684a90919cF41117bB","chainId":56}	{"name": "Goldsmith", "symbol": "GLDS", "decimals": 18}
{"address":"0xFbBEfd2d738Da91FDa62078B4981DE92cca7a904","chainId":56}	{"name": "Frognetic AI", "symbol": "PEPE AI", "decimals": 18}
{"address":"0x3a6C6718f6d931AfAbd78602C2f0d4f651CfF4E1","chainId":56}	{"name": "bep tes", "symbol": "bt", "decimals": 18}
{"address":"0xeDfD24245baCE87a2E3446DaCaD8fd12FDb2fE8c","chainId":56}	{"name": "HARAGIRIK", "symbol": "HARA", "decimals": 18}
{"address":"0x534e51b5295c68eB8323Dd405417d3Fe0a1F8532","chainId":56}	{"name": "Zitcoin", "symbol": "ZITC", "decimals": 18}
{"address":"0x1EFa5BBDC6D544a46308660CC62cFb4ecfE9Ab72","chainId":56}	{"name": "Discover", "symbol": "DCR", "decimals": 18}
{"address":"0x5FB71bf299269a5ec1166b4592A56633C2648F69","chainId":56}	{"name": "Opium", "symbol": "IUM", "decimals": 18}
{"address":"0x1B6fA68A8d8e220e618f4d142adF054906F4a68e","chainId":56}	{"name": "MXDL", "symbol": "MXDL", "decimals": 9}
{"address":"0x5802363841809110b9E39D9dCE3af3b9dA34f314","chainId":56}	{"name": "Hall Of Heroes", "symbol": "HEROES", "decimals": 18}
{"address":"0xE87874DC47fb8175CAA73E0A75D45e8Fb3BdB52c","chainId":56}	{"name": "PermafrostPenny", "symbol": "PFP", "decimals": 18}
{"address":"0x23F665845fdd0759aD699900a033A20FcE5D6400","chainId":56}	{"name": "Geyser", "symbol": "PTM", "decimals": 9}
{"address":"0xa9977afDa7DF3090862Cd96a1E5d926a94d23ec0","chainId":56}	{"name": "afrodit finance", "symbol": "AFRDT", "decimals": 18}
{"address":"0x719E7cd3C6Df440eee8a1352F97C977EC7bAe7b6","chainId":56}	{"name": "SNOWY INU", "symbol": "SYI", "decimals": 8}
{"address":"0x5FCc3968808A8c0306c3668B3d328deC63369200","chainId":56}	{"name": "Skala Network", "symbol": "SKALa", "decimals": 18}
{"address":"0x6604957d2A31eA05A2441259B3D5169D8FcC6423","chainId":56}	{"name": "Gloanas", "symbol": "GLO", "decimals": 18}
{"address":"0x6f9F0c4ad9Af7EbD61Ac5A1D4e0F2227F7B0E5f9","chainId":56}	{"name": "Era Token", "symbol": "ERA", "decimals": 18}
{"address":"0x74Df8a001df627d3143cC8e450836284755bAE00","chainId":56}	{"name": "Coin Hodl can be sold 24 hours after purchase", "symbol": "CoinHodl24h", "decimals": 18}
{"address":"0x6996e7350cE95B4F31a02d5286a777552011B3e0","chainId":56}	{"name": "KRABS", "symbol": "KRABS", "decimals": 18}
{"address":"0x4804D77f2152e2C03c98AF91F093239f5c42B7e2","chainId":56}	{"name": "The Money", "symbol": "M40", "decimals": 16}
{"address":"0x203840382ea1E6f080556BFfc283a07A69C177c0","chainId":56}	{"name": "MPEPE", "symbol": "MPE", "decimals": 18}
{"address":"0x7ceA6Cc300FF728C0180ba7ef4073651fA27CAe6","chainId":56}	{"name": "puppytykebsc", "symbol": "pppt", "decimals": 18}
{"address":"0xb4F9c83f0a34598bc26c646505B4993835551b3C","chainId":56}	{"name": "ChatGPT", "symbol": "GPT", "decimals": 18}
{"address":"0x6cabF131D09A533a5C469907958c68D672E3Feb9","chainId":56}	{"name": "cotp.a.s", "symbol": "cpt", "decimals": 18}
{"address":"0x8CBE02b9261A8DB88B09BD13DaA5ce007DC2aC07","chainId":56}	{"name": "Key", "symbol": "KEY", "decimals": 18}
{"address":"0x9873A52Cea6FAD50d6b23050F9923733b33699a9","chainId":56}	{"name": "Fair Coin", "symbol": "Fair", "decimals": 18}
{"address":"0x6a1E94128A5065c6544d23FfA9b4E78B69015611","chainId":56}	{"name": "Cash Back", "symbol": "CASH", "decimals": 9}
{"address":"0x126ebf183b7DE13554cF2E23620C7ecAb049e671","chainId":56}	{"name": "JF", "symbol": "JF", "decimals": 18}
{"address":"0xd7286319AE99A8f9C4bf18c7E3F9239966199BcD","chainId":56}	{"name": "HAPPY RABBIT", "symbol": "RABY", "decimals": 18}
{"address":"0x6bE6a86a38E9F201e96efd65709e3AAcd9Dc7720","chainId":56}	{"name": "FORTY-ONE COIN", "symbol": "FTC", "decimals": 18}
{"address":"0x223034D67bA0c47c8E15d04Da812100C6E8Dd227","chainId":56}	{"name": "Que Payment Interface", "symbol": "QPI", "decimals": 18}
{"address":"0x898c79e7592e0df37f6251425702fe54E67Acf09","chainId":56}	{"name": "Trollicious", "symbol": "TRL", "decimals": 10}
{"address":"0x0bA3f9FfcC715eA39789B74A3cB88083E9bc0e0a","chainId":56}	{"name": "Metanic Network", "symbol": "MTN", "decimals": 18}
{"address":"0xfa94622Df51b6269606d8FA06369266889A957A2","chainId":56}	{"name": "FTX-NWE USA", "symbol": "FTXS", "decimals": 18}
{"address":"0xb3Ed0A426155B79B898849803E3B36552f7ED507","chainId":56}	{"name": "Pendle", "symbol": "PENDLE", "decimals": 18}
{"address":"0x1B5542d6d04C9cd11085Ff352f6585A7a8B50706","chainId":56}	{"name": "Bank of Commodities, Cooperative, Communities", "symbol": "BANC", "decimals": 18}
{"address":"0x4E22aB2BBcB3E7F74249C87F62BB35ef92C3d964","chainId":56}	{"name": "BLACK PHOENIX", "symbol": "BPX", "decimals": 18}
{"address":"0x059715169f863024595803Ab04b55810F172B1a0","chainId":56}	{"name": "Caco", "symbol": "CACO", "decimals": 18}
{"address":"0x0aB30482Fe988A76B2aBE63Fc9cC564fe88cAa91","chainId":56}	{"name": "USDT", "symbol": "USDT", "decimals": 18}
{"address":"0x2444258b0FfbB4C4710E4faf21B040317dEA71E2","chainId":56}	{"name": "KHANCOIN", "symbol": "KNC", "decimals": 18}
{"address":"0x5d37ABAFd5498B0E7af753a2E83bd4F0335AA89F","chainId":56}	{"name": "WECOIN", "symbol": "WECO", "decimals": 18}
{"address":"0xB0891B1dCD095399732ED49e022412853a9c49E2","chainId":56}	{"name": "Twitch Coin", "symbol": "TW", "decimals": 9}
{"address":"0x29e2ac7dD3734C0AB5FA7534D2D9CF8a48240C5B","chainId":56}	{"name": "Shiba Tether", "symbol": "TShiba", "decimals": 9}
{"address":"0xEbBFb553B050cDC95D23E8DB3a49C4Dd079fEB25","chainId":56}	{"name": "GOD", "symbol": "GOD", "decimals": 18}
{"address":"0x92Cf3Ab9d6D9042A2fd0e620BBd34b2bdef6be60","chainId":56}	{"name": "RichNow", "symbol": "NOW", "decimals": 18}
{"address":"0x2dA63e26978B27CA854bdFe33F9866AA7c99813D","chainId":56}	{"name": "ALGONRICH", "symbol": "ALGO", "decimals": 18}
{"address":"0x5fed6be297fF9577C60cCD0787C8F07205649949","chainId":56}	{"name": "OvalPixel", "symbol": "OPAIG", "decimals": 18}
{"address":"0xaD6E8a4fF21dc2eFc2F27F48e2BcF1BA2718b932","chainId":56}	{"name": "POOLAX", "symbol": "PLX", "decimals": 18}
{"address":"0xF3E89f068093CC9635E73c77b0DDE36c420ac25B","chainId":56}	{"name": "GROOT", "symbol": "GROOT", "decimals": 18}
{"address":"0x4aC2eb8A9A13dcAd1ec3fe5D9c736Ba8FE1bB4Fd","chainId":56}	{"name": "Dead Pepe Gain", "symbol": "DEPEG", "decimals": 18}
{"address":"0x194aa22C8FF36C9af0480F80143290D30ec2fA5C","chainId":56}	{"name": "E.E.S", "symbol": "E.E.S", "decimals": 18}
{"address":"0xE53Fb461217DF6B2BA5754a68c0C2c52e63D0334","chainId":56}	{"name": "AI Chat", "symbol": "AIC", "decimals": 18}
{"address":"0x8a9D3Ce661F0b37Bf226d6d100Dc19D40518F97A","chainId":56}	{"name": "SOLANA X", "symbol": "SOLX", "decimals": 18}
{"address":"0xC2f5a0e16c875693402b368c77fFd78E4bB7eb08","chainId":56}	{"name": "Grizzly", "symbol": "GRIZZLY", "decimals": 18}
{"address":"0x522e78A298D015905b69ED0FB2dbe5A9F0b6def9","chainId":56}	{"name": "Mr. Chicken", "symbol": "CHICKEN", "decimals": 18}
{"address":"0x00a3d8DB3B463b606495452c87A339eB49014eD8","chainId":56}	{"name": "MAGA COIN", "symbol": "MAGA", "decimals": 18}
{"address":"0x3DE53f9C4F6884a0474f527FCd2164af0Bb78A80","chainId":56}	{"name": "MONCAKE", "symbol": "CAKE", "decimals": 18}
{"address":"0x70213c566E8598843d5839C0860eD2Feff88eC27","chainId":56}	{"name": "TikTok Coin", "symbol": "TikTok", "decimals": 9}
{"address":"0x3213b392D9269a3F3AC13883129DCE7F7374aA25","chainId":56}	{"name": "wooo", "symbol": "wooo", "decimals": 18}
{"address":"0x9D307ed536cC27b11475C90C4D963D8AaD9e05A8","chainId":56}	{"name": "metacoin", "symbol": "mvc", "decimals": 18}
{"address":"0x019Cb0185A54AC2FF1FC9Cfe37d7C934241F2618","chainId":56}	{"name": "MASTA", "symbol": "MASTA", "decimals": 18}
{"address":"0xBeA59B937CfAF88e22151CC0Af16717D51942988","chainId":56}	{"name": "FF", "symbol": "FF", "decimals": 18}
{"address":"0x692229674FEB8C8eD7422a99c826888f16Fc13aa","chainId":56}	{"name": "HydroCharge - Hydrogen For Clean Mobility", "symbol": "CH2RG", "decimals": 18}
{"address":"0xcb2B11e8B780971907A9A171754C7D767ee8Bc70","chainId":56}	{"name": "Binance Werecoin - Electric Vehicle Charging Token", "symbol": "BWRC", "decimals": 18}
{"address":"0xF721c4F38dAbA940f5D92c0Dc390d879238fa8F1","chainId":56}	{"name": "UMAFinance", "symbol": "UMAF", "decimals": 18}
{"address":"0xA6f91aEC722DE90789dF4B12c88E732874471aed","chainId":56}	{"name": "Hasballa 2.0", "symbol": "HASB2.0", "decimals": 9}
{"address":"0x43a172c44dC55c2B45BF9436cF672850FC8bA046","chainId":56}	{"name": "MetaWar", "symbol": "MetaWar", "decimals": 18}
{"address":"0xd0eBCE88bE3afA5CfF70896697D58cddb5c2F05f","chainId":56}	{"name": "STARKO", "symbol": "STARKO", "decimals": 8}
{"address":"0x90faE8eCAAb142f0259E1e22D597AF7cF550dADB","chainId":56}	{"name": "TVN", "symbol": "TVN", "decimals": 18}
{"address":"0x99562493a8613e88c63cD7B35CE5324445026DF0","chainId":56}	{"name": "Albatross.network", "symbol": "ALBS", "decimals": 18}
{"address":"0x41e43cAf6Ac4E46CDa1a3cF025bE67dA1FC180ee","chainId":56}	{"name": "Quantum Pepe", "symbol": "QP", "decimals": 18}
{"address":"0xdc455022Cd47De6f0357F3B90A8970353DF7Da2D","chainId":56}	{"name": "SKY", "symbol": "SKY", "decimals": 18}
{"address":"0x974579BE43eAc3dfB0C128060aa4dE04EBd05e03","chainId":56}	{"name": "SKYC", "symbol": "SKYC", "decimals": 18}
{"address":"0x8aE28E2C3515472745c9F437FF667CB10E0Cf79d","chainId":56}	{"name": "ANP", "symbol": "ANP", "decimals": 18}
{"address":"0xa5Ba8B84DcA8bA5976AE780C852C7B8485BE87C7","chainId":56}	{"name": "DBOE Token", "symbol": "DBOE", "decimals": 18}
{"address":"0x8AeF97b6fb6A141bff5661A3DD6be08fcc352Cd3","chainId":56}	{"name": "BAKUBOOM", "symbol": "BAKU", "decimals": 10}
{"address":"0x7Eb7a4A1dbC6E2fa73391613802b69050c850279","chainId":56}	{"name": "NESLITE", "symbol": "NSL", "decimals": 18}
{"address":"0xC7C4acbd68137e62f8D53048Aa1D3854063dC1c6","chainId":56}	{"name": "NSS", "symbol": "NSS", "decimals": 18}
{"address":"0x7506C5912b40e46B8EC5ADb59e3F5c40dbF968f4","chainId":56}	{"name": "LZX", "symbol": "LZX", "decimals": 18}
